stats_o/std,epoch,train/success_rate,stats_g/std,test/mean_Q,stats_o/mean,test/episode,train/episode,stats_g/mean,test/success_rate
0.929447,446,0.0016666666666666668,0.22548528,-49.83655,0.20560627,8920.0,44600.0,0.369545,0.0
0.92943174,447,0.0008333333333333334,0.22548945,-48.513336,0.20560937,8940.0,44700.0,0.36954758,0.012500000000000002
0.9294149,448,0.0008333333333333334,0.22549199,-49.915348,0.20561363,8960.0,44800.0,0.369549,0.008333333333333333
0.9293987,449,0.0,0.22549434,-51.662113,0.20561714,8980.0,44900.0,0.36955008,0.016666666666666666
0.92938095,450,0.0025,0.22549601,-51.744335,0.20561989,9000.0,45000.0,0.3695524,0.008333333333333333
0.929363,451,0.0016666666666666668,0.225498,-50.827194,0.20562273,9020.0,45100.0,0.3695545,0.016666666666666666
0.92934495,452,0.0008333333333333334,0.22550078,-52.637222,0.20562516,9040.0,45200.0,0.36955667,0.004166666666666667
0.92932755,453,0.0008333333333333334,0.22550346,-51.405315,0.20562786,9060.0,45300.0,0.36955997,0.008333333333333333
0.9293073,454,0.0025,0.22550495,-53.47339,0.20563024,9080.0,45400.0,0.36956194,0.004166666666666667
0.9292875,455,0.0,0.22550653,-50.663296,0.2056316,9100.0,45500.0,0.3695651,0.008333333333333333
0.92926764,456,0.0,0.22550832,-51.808716,0.20563294,9120.0,45600.0,0.3695701,0.004166666666666667
0.92924684,457,0.0025,0.22551341,-51.77331,0.20563488,9140.0,45700.0,0.36957407,0.008333333333333333
0.9292285,458,0.0,0.2255158,-52.71124,0.20563589,9160.0,45800.0,0.36957815,0.004166666666666667
0.92921084,459,0.0,0.22551735,-52.95764,0.20563538,9180.0,45900.0,0.36957988,0.004166666666666667
0.92919105,460,0.0033333333333333335,0.22551863,-50.16577,0.20563693,9200.0,46000.0,0.36958167,0.008333333333333333
0.9291689,461,0.0025,0.22552188,-53.392975,0.20563895,9220.0,46100.0,0.3695844,0.008333333333333333
0.9291509,462,0.0,0.225524,-50.22046,0.20564176,9240.0,46200.0,0.36958727,0.02916666666666667
0.9291305,463,0.0008333333333333334,0.22552632,-51.82729,0.20564173,9260.0,46300.0,0.36959216,0.020833333333333332
0.9291108,464,0.0025,0.22552834,-52.9536,0.20564215,9280.0,46400.0,0.36959505,0.016666666666666666
0.92909104,465,0.0,0.22553088,-52.377735,0.2056429,9300.0,46500.0,0.36959815,0.008333333333333333
0.92907053,466,0.0025,0.22553651,-53.031372,0.20564373,9320.0,46600.0,0.3696003,0.004166666666666667
0.929051,467,0.0033333333333333335,0.22554041,-52.97218,0.2056452,9340.0,46700.0,0.3696042,0.008333333333333333
0.9290319,468,0.0016666666666666668,0.22554569,-52.532726,0.20564608,9360.0,46800.0,0.369608,0.03333333333333333
0.9290121,469,0.0016666666666666668,0.22554989,-51.345814,0.20564799,9380.0,46900.0,0.3696107,0.012500000000000002
0.92899305,470,0.0,0.22555406,-52.64256,0.20565058,9400.0,47000.0,0.36961326,0.004166666666666667
0.92897576,471,0.0,0.22555955,-51.21249,0.20565319,9420.0,47100.0,0.36961827,0.012500000000000002
0.92895716,472,0.0,0.22556452,-56.02647,0.20565565,9440.0,47200.0,0.36962155,0.012500000000000002
0.92893857,473,0.0008333333333333334,0.22556837,-52.618458,0.20565553,9460.0,47300.0,0.36962405,0.008333333333333333
0.92891985,474,0.0008333333333333334,0.22556949,-52.335796,0.205658,9480.0,47400.0,0.3696275,0.020833333333333332
0.928901,475,0.0016666666666666668,0.2255734,-53.0318,0.2056597,9500.0,47500.0,0.36963162,0.008333333333333333
0.9288818,476,0.0025,0.22557707,-53.088673,0.2056603,9520.0,47600.0,0.3696336,0.008333333333333333
0.92886335,477,0.0,0.22558089,-53.967773,0.20566273,9540.0,47700.0,0.36963478,0.012500000000000002
0.9288449,478,0.0008333333333333334,0.22558595,-54.73396,0.2056648,9560.0,47800.0,0.36963788,0.012500000000000002
0.9288282,479,0.0008333333333333334,0.22558986,-53.103405,0.20566683,9580.0,47900.0,0.36964092,0.029166666666666664
0.92880875,480,0.0008333333333333334,0.22559674,-55.853428,0.20566809,9600.0,48000.0,0.36964163,0.008333333333333333
0.9287903,481,0.0,0.225603,-54.934498,0.20566963,9620.0,48100.0,0.3696426,0.008333333333333333
0.9287703,482,0.0,0.22560854,-55.398727,0.20567112,9640.0,48200.0,0.36964396,0.012500000000000002
0.928756,483,0.0008333333333333334,0.22561407,-55.78388,0.20567293,9660.0,48300.0,0.36964533,0.008333333333333333
0.9287395,484,0.0,0.22561578,-56.182037,0.20567483,9680.0,48400.0,0.36964655,0.008333333333333333
0.92872304,485,0.0008333333333333334,0.22562142,-55.124683,0.20567672,9700.0,48500.0,0.3696473,0.008333333333333333
0.9287093,486,0.0016666666666666668,0.22562398,-54.763958,0.2056783,9720.0,48600.0,0.3696485,0.016666666666666666
0.92869467,487,0.0,0.2256275,-55.525757,0.20567985,9740.0,48700.0,0.36964872,0.0
0.9286804,488,0.0016666666666666668,0.22562759,-52.56901,0.20568152,9760.0,48800.0,0.36965188,0.020833333333333332
0.92866486,489,0.0,0.22563072,-53.74705,0.205683,9780.0,48900.0,0.36965272,0.020833333333333332
0.92864937,490,0.0,0.22563367,-54.840454,0.20568478,9800.0,49000.0,0.36965355,0.004166666666666667
0.9286349,491,0.0016666666666666668,0.22563787,-53.849194,0.20568563,9820.0,49100.0,0.3696549,0.004166666666666667
0.92862076,492,0.0008333333333333334,0.22564058,-52.326096,0.20568764,9840.0,49200.0,0.36965522,0.020833333333333332
0.92860156,493,0.0025,0.22564499,-54.35581,0.2056886,9860.0,49300.0,0.369656,0.008333333333333333
0.9285845,494,0.0,0.22564726,-54.302155,0.20568947,9880.0,49400.0,0.36966157,0.012500000000000002
0.9285684,495,0.0008333333333333334,0.22565274,-55.445786,0.20569153,9900.0,49500.0,0.3696626,0.012500000000000002
0.9285523,496,0.0008333333333333334,0.22565679,-53.953003,0.20569257,9920.0,49600.0,0.3696659,0.016666666666666666
0.9285338,497,0.0008333333333333334,0.22566171,-54.02535,0.2056945,9940.0,49700.0,0.3696699,0.008333333333333333
0.92851907,498,0.0,0.22566573,-56.12231,0.20569642,9960.0,49800.0,0.36967206,0.004166666666666667
0.92850167,499,0.0016666666666666668,0.22567098,-55.05768,0.20569952,9980.0,49900.0,0.36967555,0.004166666666666667
0.9284851,500,0.0016666666666666668,0.22567482,-57.199787,0.20570034,10000.0,50000.0,0.36967948,0.0
0.92846996,501,0.0008333333333333334,0.22567801,-54.819138,0.20570119,10020.0,50100.0,0.36968336,0.020833333333333332
0.9284547,502,0.0008333333333333334,0.2256829,-54.874344,0.20570213,10040.0,50200.0,0.36968675,0.016666666666666666
0.9284389,503,0.0008333333333333334,0.22568746,-55.593174,0.20570332,10060.0,50300.0,0.3696896,0.012500000000000002
0.92842215,504,0.0008333333333333334,0.22569208,-55.459003,0.2057031,10080.0,50400.0,0.36969474,0.020833333333333332
0.92840475,505,0.0008333333333333334,0.22569704,-54.855015,0.20570385,10100.0,50500.0,0.36969855,0.008333333333333333
0.9283877,506,0.0,0.22570185,-54.47353,0.20570524,10120.0,50600.0,0.36970314,0.012500000000000002
0.9283715,507,0.0,0.22570358,-53.333607,0.20570894,10140.0,50700.0,0.3697082,0.004166666666666667
0.9283549,508,0.0016666666666666668,0.22570641,-56.377308,0.20571153,10160.0,50800.0,0.369711,0.012500000000000002
0.9283376,509,0.0016666666666666668,0.22570945,-57.684437,0.20571421,10180.0,50900.0,0.36971393,0.0
0.92832094,510,0.0033333333333333335,0.22571237,-55.998035,0.2057175,10200.0,51000.0,0.36971614,0.004166666666666667
0.92830485,511,0.0033333333333333335,0.22571324,-54.842957,0.20571943,10220.0,51100.0,0.36972025,0.012500000000000002
0.92828757,512,0.0,0.22571526,-56.08173,0.20572166,10240.0,51200.0,0.3697227,0.0
0.9282718,513,0.0016666666666666668,0.22571795,-54.636066,0.20572491,10260.0,51300.0,0.36972633,0.004166666666666667
0.9282567,514,0.0008333333333333334,0.22572298,-54.51244,0.20572712,10280.0,51400.0,0.3697296,0.004166666666666667
0.9282408,515,0.0008333333333333334,0.22572564,-54.036545,0.20572829,10300.0,51500.0,0.36973366,0.004166666666666667
0.92822427,516,0.0016666666666666668,0.22572808,-54.518753,0.2057308,10320.0,51600.0,0.36973807,0.004166666666666667
0.92820865,517,0.0,0.22573026,-55.38666,0.20573157,10340.0,51700.0,0.36974025,0.008333333333333333
0.92819566,518,0.0008333333333333334,0.22573413,-55.75444,0.20573263,10360.0,51800.0,0.3697442,0.008333333333333333
0.9281811,519,0.0016666666666666668,0.22573793,-56.009735,0.20573431,10380.0,51900.0,0.3697482,0.012500000000000002
0.92816955,520,0.0008333333333333334,0.22574048,-54.211197,0.20573615,10400.0,52000.0,0.36975083,0.004166666666666667
0.9281555,521,0.0008333333333333334,0.22574581,-55.872944,0.20573632,10420.0,52100.0,0.36975077,0.004166666666666667
0.92814237,522,0.0,0.22575009,-56.53546,0.20573752,10440.0,52200.0,0.36975297,0.012500000000000002
0.9281283,523,0.0016666666666666668,0.22575177,-54.609318,0.205738,10460.0,52300.0,0.36975494,0.016666666666666666
0.9281147,524,0.0025,0.22575867,-55.812557,0.2057399,10480.0,52400.0,0.36975488,0.004166666666666667
0.92810106,525,0.0,0.22576354,-54.00061,0.20574154,10500.0,52500.0,0.3697556,0.012500000000000002
0.92808884,526,0.0008333333333333334,0.22576745,-54.415375,0.20574111,10520.0,52600.0,0.3697565,0.012500000000000002
0.9280761,527,0.0008333333333333334,0.22577171,-56.087585,0.2057433,10540.0,52700.0,0.36975768,0.020833333333333332
0.92806154,528,0.0033333333333333335,0.2257766,-54.348644,0.20574532,10560.0,52800.0,0.36975756,0.020833333333333332
0.92804503,529,0.0,0.22577994,-54.35042,0.20574601,10580.0,52900.0,0.36976036,0.012500000000000002
0.9280293,530,0.0008333333333333334,0.22578435,-56.305588,0.20574816,10600.0,53000.0,0.3697617,0.016666666666666666
0.9280135,531,0.0008333333333333334,0.22578947,-53.197956,0.20574956,10620.0,53100.0,0.36976346,0.012500000000000002
0.92799824,532,0.0016666666666666668,0.22579275,-56.26176,0.205752,10640.0,53200.0,0.36976585,0.012500000000000002
0.92798215,533,0.0016666666666666668,0.22579776,-52.918793,0.20575245,10660.0,53300.0,0.36976805,0.016666666666666666
0.9279666,534,0.0033333333333333335,0.22580115,-55.917973,0.20575146,10680.0,53400.0,0.36977038,0.012500000000000002
0.9279523,535,0.0,0.22580372,-55.90181,0.20575194,10700.0,53500.0,0.36977366,0.012500000000000002
0.9279411,536,0.0016666666666666668,0.22580732,-55.12021,0.20575322,10720.0,53600.0,0.3697771,0.016666666666666666
0.9279282,537,0.0008333333333333334,0.22581224,-54.707737,0.2057547,10740.0,53700.0,0.3697803,0.0
0.92791563,538,0.0,0.22581773,-53.161602,0.20575513,10760.0,53800.0,0.3697841,0.012500000000000002
0.92790276,539,0.0008333333333333334,0.22582078,-53.76868,0.20575754,10780.0,53900.0,0.36978626,0.012500000000000002
0.9278879,540,0.0008333333333333334,0.2258269,-56.52069,0.2057584,10800.0,54000.0,0.36979,0.004166666666666667
0.927874,541,0.0008333333333333334,0.22583206,-55.00296,0.20575982,10820.0,54100.0,0.36979476,0.008333333333333333
0.9278597,542,0.0,0.22583683,-54.465687,0.20576032,10840.0,54200.0,0.36979762,0.004166666666666667
0.9278455,543,0.0025,0.22584057,-54.47144,0.20576073,10860.0,54300.0,0.3698006,0.008333333333333333
0.92783064,544,0.0033333333333333335,0.22584672,-53.920826,0.20576294,10880.0,54400.0,0.36980495,0.012500000000000002
0.92781335,545,0.0025,0.22585224,-55.17747,0.20576358,10900.0,54500.0,0.36980823,0.004166666666666667
0.92779684,546,0.0008333333333333334,0.2258562,-55.12254,0.205763,10920.0,54600.0,0.3698132,0.012500000000000002
0.92778236,547,0.0008333333333333334,0.22586323,-54.652996,0.20576422,10940.0,54700.0,0.3698167,0.020833333333333332
0.92776626,548,0.0008333333333333334,0.22586918,-53.72905,0.20576465,10960.0,54800.0,0.3698204,0.012500000000000002
0.9277509,549,0.0,0.22587456,-55.601414,0.20576815,10980.0,54900.0,0.36982512,0.016666666666666666
0.9277348,550,0.0025,0.22587766,-54.078533,0.20577018,11000.0,55000.0,0.36982748,0.008333333333333333
0.92771727,551,0.0008333333333333334,0.22587705,-53.591248,0.2057726,11020.0,55100.0,0.36983278,0.008333333333333333
0.92769843,552,0.0008333333333333334,0.22588007,-54.71304,0.20577437,11040.0,55200.0,0.3698348,0.0
0.9276812,553,0.0016666666666666668,0.22588424,-53.980835,0.20577627,11060.0,55300.0,0.3698373,0.008333333333333333
0.9276643,554,0.0008333333333333334,0.22588508,-56.413986,0.20577924,11080.0,55400.0,0.36984137,0.025000000000000005
0.927645,555,0.0008333333333333334,0.22588517,-53.706757,0.20578188,11100.0,55500.0,0.36984468,0.016666666666666666
0.9276251,556,0.0008333333333333334,0.22588499,-55.35797,0.20578499,11120.0,55600.0,0.36984923,0.012500000000000002
0.92760634,557,0.0008333333333333334,0.22588427,-53.868977,0.205788,11140.0,55700.0,0.36985207,0.004166666666666667
0.9275878,558,0.0008333333333333334,0.22588624,-55.810715,0.20579119,11160.0,55800.0,0.36985636,0.0
0.9275658,559,0.0,0.22588833,-55.595215,0.20579334,11180.0,55900.0,0.36985818,0.012500000000000002
0.9275457,560,0.0,0.22589193,-57.810192,0.20579608,11200.0,56000.0,0.36985895,0.012500000000000002
0.9275241,561,0.0025,0.22589146,-56.108166,0.20579879,11220.0,56100.0,0.3698614,0.012500000000000002
0.92750436,562,0.0016666666666666668,0.22589315,-57.781616,0.20580108,11240.0,56200.0,0.36986664,0.008333333333333333
0.9274824,563,0.0008333333333333334,0.22589354,-56.07831,0.2058024,11260.0,56300.0,0.36987022,0.016666666666666666
0.9274604,564,0.0008333333333333334,0.22589488,-55.597843,0.20580356,11280.0,56400.0,0.36987564,0.016666666666666666
0.9274375,565,0.0016666666666666668,0.225896,-56.885834,0.20580542,11300.0,56500.0,0.36987886,0.012500000000000002
0.9274166,566,0.0016666666666666668,0.22589667,-57.595135,0.20580606,11320.0,56600.0,0.36988196,0.008333333333333333
0.9273975,567,0.0008333333333333334,0.22589786,-55.675373,0.20580731,11340.0,56700.0,0.3698857,0.008333333333333333
0.9273794,568,0.0033333333333333335,0.2259001,-58.819965,0.2058096,11360.0,56800.0,0.36988887,0.008333333333333333
0.9273599,569,0.0008333333333333334,0.22590218,-57.526325,0.2058117,11380.0,56900.0,0.3698925,0.016666666666666666
0.92734075,570,0.0008333333333333334,0.22590001,-56.932587,0.20581405,11400.0,57000.0,0.36989626,0.008333333333333333
0.9273203,571,0.0033333333333333335,0.22590072,-58.509884,0.20581536,11420.0,57100.0,0.3698988,0.008333333333333333
0.9272981,572,0.0008333333333333334,0.2259026,-56.441925,0.20581801,11440.0,57200.0,0.3699015,0.012500000000000002
0.9272797,573,0.0008333333333333334,0.2259038,-54.796352,0.20582052,11460.0,57300.0,0.369903,0.020833333333333332
0.92726207,574,0.0008333333333333334,0.2259068,-57.18651,0.20582278,11480.0,57400.0,0.36990377,0.004166666666666667
0.9272446,575,0.0016666666666666668,0.22590779,-57.25642,0.20582522,11500.0,57500.0,0.36990467,0.008333333333333333
0.92722875,576,0.0008333333333333334,0.2259079,-56.442608,0.20582776,11520.0,57600.0,0.36990848,0.012500000000000002
0.92721146,577,0.0,0.2259091,-55.80229,0.20583014,11540.0,57700.0,0.36991093,0.004166666666666667
0.927192,578,0.0016666666666666668,0.22591071,-53.953125,0.20583184,11560.0,57800.0,0.36991152,0.008333333333333333
0.9271736,579,0.0025,0.22591408,-56.018276,0.20583467,11580.0,57900.0,0.36991325,0.008333333333333333
0.9271547,580,0.0016666666666666668,0.22591583,-58.77357,0.20583642,11600.0,58000.0,0.36991546,0.016666666666666666
0.9271385,581,0.0008333333333333334,0.22591782,-57.722095,0.20583837,11620.0,58100.0,0.36991692,0.008333333333333333
0.9271242,582,0.004166666666666667,0.22591834,-55.820698,0.20583941,11640.0,58200.0,0.36991927,0.016666666666666666
0.9271061,583,0.0016666666666666668,0.2259208,-57.100544,0.20584027,11660.0,58300.0,0.3699216,0.008333333333333333
0.9270911,584,0.0008333333333333334,0.22592168,-57.231533,0.2058421,11680.0,58400.0,0.36992374,0.016666666666666666
0.92707556,585,0.0008333333333333334,0.22592418,-57.120514,0.20584239,11700.0,58500.0,0.36992475,0.008333333333333333
0.9270585,586,0.0,0.22592576,-55.444958,0.20584361,11720.0,58600.0,0.36992612,0.004166666666666667
0.92704344,587,0.0033333333333333335,0.22592819,-58.284748,0.2058438,11740.0,58700.0,0.36992583,0.008333333333333333
0.927026,588,0.0016666666666666668,0.22593026,-56.71729,0.20584488,11760.0,58800.0,0.3699263,0.008333333333333333
0.92701226,589,0.0025,0.22593214,-56.5208,0.20584615,11780.0,58900.0,0.36992583,0.025000000000000005
0.92699796,590,0.004166666666666667,0.22593422,-57.144226,0.20584805,11800.0,59000.0,0.36992684,0.004166666666666667
0.9269833,591,0.0025,0.22593851,-55.12614,0.20584883,11820.0,59100.0,0.3699284,0.016666666666666666
0.9269714,592,0.0025,0.22594003,-56.943085,0.20584987,11840.0,59200.0,0.3699285,0.016666666666666666
0.9269576,593,0.0008333333333333334,0.22594182,-56.7621,0.20585026,11860.0,59300.0,0.36993203,0.012500000000000002
0.9269429,594,0.0016666666666666668,0.22594468,-57.063385,0.20585142,11880.0,59400.0,0.3699325,0.012500000000000002
0.92693144,595,0.0008333333333333334,0.22594725,-56.857315,0.20585234,11900.0,59500.0,0.36993393,0.012500000000000002
0.92691755,596,0.0033333333333333335,0.22595036,-58.05838,0.20585503,11920.0,59600.0,0.36993656,0.008333333333333333
0.9269078,597,0.0025,0.2259532,-55.88875,0.20585687,11940.0,59700.0,0.3699387,0.0
0.92689687,598,0.0008333333333333334,0.22595687,-56.037354,0.20585807,11960.0,59800.0,0.3699403,0.020833333333333332
0.92688483,599,0.0025,0.2259581,-54.672134,0.20585842,11980.0,59900.0,0.36994126,0.008333333333333333
0.92687345,600,0.0,0.2259614,-56.22304,0.20586081,12000.0,60000.0,0.36994442,0.012500000000000002
0.9268624,601,0.0008333333333333334,0.2259639,-58.126022,0.20586129,12020.0,60100.0,0.36994615,0.025000000000000005
0.92685014,602,0.0025,0.22596668,-58.33893,0.20586313,12040.0,60200.0,0.3699477,0.008333333333333333
0.9268363,603,0.005833333333333334,0.22596912,-56.80777,0.20586504,12060.0,60300.0,0.36994871,0.004166666666666667
0.9268239,604,0.0008333333333333334,0.22597449,-57.43466,0.2058657,12080.0,60400.0,0.3699499,0.004166666666666667
0.9268115,605,0.0,0.2259805,-56.57335,0.20586668,12100.0,60500.0,0.3699523,0.008333333333333333
0.92679805,606,0.0008333333333333334,0.2259831,-56.63985,0.20586748,12120.0,60600.0,0.3699555,0.008333333333333333
0.92678493,607,0.0008333333333333334,0.22598588,-58.027195,0.20586997,12140.0,60700.0,0.3699592,0.012500000000000002
0.9267705,608,0.0008333333333333334,0.2259887,-57.998947,0.20587242,12160.0,60800.0,0.36996007,0.004166666666666667
0.92675835,609,0.0008333333333333334,0.22599106,-57.477154,0.20587331,12180.0,60900.0,0.3699616,0.012500000000000002
0.92674464,610,0.0016666666666666668,0.22599255,-58.290054,0.20587629,12200.0,61000.0,0.36996415,0.004166666666666667
0.9267331,611,0.0,0.22599597,-57.538715,0.20587923,12220.0,61100.0,0.36996713,0.012500000000000002
0.9267228,612,0.0,0.22599931,-56.938053,0.20588009,12240.0,61200.0,0.36997032,0.008333333333333333
0.9267156,613,0.0008333333333333334,0.22600387,-57.878918,0.20587897,12260.0,61300.0,0.36997125,0.020833333333333332
0.9267092,614,0.0,0.2260083,-54.851536,0.20587797,12280.0,61400.0,0.36997327,0.008333333333333333
0.9266994,615,0.0008333333333333334,0.22601295,-58.575916,0.20587693,12300.0,61500.0,0.36997268,0.025000000000000005
0.9266905,616,0.0,0.2260155,-54.596012,0.20587675,12320.0,61600.0,0.3699731,0.025000000000000005
0.9266813,617,0.0016666666666666668,0.22601788,-57.836334,0.20587797,12340.0,61700.0,0.36997572,0.004166666666666667
0.9266727,618,0.0008333333333333334,0.22602113,-57.69972,0.20588015,12360.0,61800.0,0.3699769,0.004166666666666667
0.926665,619,0.0033333333333333335,0.22602363,-52.720642,0.20588134,12380.0,61900.0,0.36997843,0.016666666666666666
0.9266563,620,0.0016666666666666668,0.22602673,-55.417553,0.20588161,12400.0,62000.0,0.36997977,0.012500000000000002
0.9266469,621,0.0,0.2260323,-53.22771,0.2058836,12420.0,62100.0,0.36998153,0.008333333333333333
0.9266374,622,0.0,0.22603394,-56.18089,0.20588507,12440.0,62200.0,0.3699822,0.020833333333333332
0.9266279,623,0.0025,0.22603558,-54.357044,0.20588689,12460.0,62300.0,0.3699834,0.004166666666666667
0.9266172,624,0.0016666666666666668,0.22603579,-55.38677,0.20588727,12480.0,62400.0,0.36998454,0.016666666666666666
0.9266081,625,0.0,0.2260371,-55.842285,0.20588775,12500.0,62500.0,0.36998692,0.008333333333333333
0.92659837,626,0.0025,0.22604023,-54.414165,0.20588976,12520.0,62600.0,0.369989,0.0
0.926589,627,0.0,0.22604157,-55.559254,0.20589297,12540.0,62700.0,0.36998877,0.012500000000000002
0.9265776,628,0.0016666666666666668,0.22604151,-55.787354,0.20589559,12560.0,62800.0,0.36998954,0.004166666666666667
0.9265658,629,0.0025,0.22604232,-53.118694,0.20589758,12580.0,62900.0,0.3699902,0.008333333333333333
0.926555,630,0.0,0.22604309,-55.045395,0.20589907,12600.0,63000.0,0.36999115,0.020833333333333332
0.9265437,631,0.0016666666666666668,0.22604592,-54.580914,0.20590027,12620.0,63100.0,0.36999205,0.025000000000000005
0.9265329,632,0.0033333333333333335,0.22604738,-54.85823,0.20590372,12640.0,63200.0,0.36999455,0.0
0.92652136,633,0.0008333333333333334,0.22604968,-56.470303,0.20590545,12660.0,63300.0,0.3699924,0.004166666666666667
0.9265097,634,0.0008333333333333334,0.2260495,-56.99117,0.20590718,12680.0,63400.0,0.3699948,0.012500000000000002
0.9264954,635,0.0008333333333333334,0.22605066,-56.98927,0.20591013,12700.0,63500.0,0.36999646,0.016666666666666666
0.9264826,636,0.0033333333333333335,0.22605185,-54.812836,0.205913,12720.0,63600.0,0.3699983,0.025000000000000005
0.92646974,637,0.0016666666666666668,0.22605313,-53.885273,0.20591451,12740.0,63700.0,0.36999938,0.012500000000000002
0.9264557,638,0.0016666666666666668,0.22605361,-55.141926,0.20591752,12760.0,63800.0,0.3700023,0.008333333333333333
0.92644167,639,0.0016666666666666668,0.22605608,-56.85213,0.20591997,12780.0,63900.0,0.37000313,0.025000000000000005
0.9264272,640,0.0016666666666666668,0.2260563,-55.58962,0.20592202,12800.0,64000.0,0.3700037,0.012500000000000002
0.9264128,641,0.0025,0.22605686,-56.02393,0.20592554,12820.0,64100.0,0.37000522,0.016666666666666666
0.92639804,642,0.0033333333333333335,0.22605897,-56.084545,0.20592855,12840.0,64200.0,0.37000713,0.024999999999999998
0.9263808,643,0.0008333333333333334,0.22605889,-56.442265,0.20593114,12860.0,64300.0,0.37001076,0.012500000000000002
0.9263665,644,0.0008333333333333334,0.22606063,-55.126698,0.20593421,12880.0,64400.0,0.37001315,0.004166666666666667
0.9263503,645,0.0016666666666666668,0.22606148,-57.491592,0.20593737,12900.0,64500.0,0.37001452,0.024999999999999998
0.92633456,646,0.0,0.22606277,-56.204205,0.20593868,12920.0,64600.0,0.37001738,0.012500000000000002
0.9263204,647,0.0,0.22606249,-59.519337,0.20594074,12940.0,64700.0,0.37001953,0.020833333333333332
0.92630464,648,0.0033333333333333335,0.22606218,-57.92956,0.2059436,12960.0,64800.0,0.37002298,0.020833333333333332
0.92628735,649,0.0008333333333333334,0.22606401,-57.77004,0.20594649,12980.0,64900.0,0.37002537,0.008333333333333333
0.92627114,650,0.0016666666666666668,0.2260654,-60.01469,0.20594896,13000.0,65000.0,0.37002775,0.020833333333333332
0.9262555,651,0.0016666666666666668,0.22606678,-56.918396,0.2059514,13020.0,65100.0,0.3700283,0.012500000000000002
0.9262393,652,0.005,0.22606646,-57.91069,0.2059536,13040.0,65200.0,0.37002888,0.008333333333333333
0.9262219,653,0.0016666666666666668,0.22606634,-55.885914,0.20595567,13060.0,65300.0,0.3700306,0.025000000000000005
0.92620724,654,0.0025,0.22606707,-59.153614,0.20595722,13080.0,65400.0,0.37003395,0.016666666666666666
0.9261906,655,0.0016666666666666668,0.22606869,-58.519566,0.20595865,13100.0,65500.0,0.37003508,0.0
0.9261767,656,0.0025,0.22607006,-58.74178,0.20596059,13120.0,65600.0,0.37003747,0.024999999999999998
0.9261601,657,0.0025,0.22607057,-60.221447,0.20596232,13140.0,65700.0,0.3700396,0.012500000000000002
0.92614394,658,0.0008333333333333334,0.22606976,-55.85835,0.2059653,13160.0,65800.0,0.37004218,0.025000000000000005
0.9261305,659,0.0008333333333333334,0.22607069,-60.44229,0.2059673,13180.0,65900.0,0.3700451,0.008333333333333333
0.9261157,660,0.0025,0.22607143,-59.260624,0.20596975,13200.0,66000.0,0.37004665,0.008333333333333333
0.9261009,661,0.0016666666666666668,0.22607316,-60.416973,0.20597164,13220.0,66100.0,0.3700492,0.020833333333333332
0.9260864,662,0.0016666666666666668,0.22607537,-58.5394,0.20597275,13240.0,66200.0,0.37005255,0.008333333333333333
0.92607516,663,0.0008333333333333334,0.2260767,-57.69865,0.20597278,13260.0,66300.0,0.37005386,0.041666666666666664
0.9260633,664,0.0008333333333333334,0.22607724,-59.75784,0.2059744,13280.0,66400.0,0.37005767,0.0
0.9260494,665,0.0025,0.2260797,-60.622105,0.20597498,13300.0,66500.0,0.3700606,0.012500000000000002
0.92603666,666,0.0,0.22608213,-58.758026,0.20597611,13320.0,66600.0,0.37006262,0.004166666666666667
0.92602366,667,0.0016666666666666668,0.22608586,-58.994278,0.20597863,13340.0,66700.0,0.37006512,0.004166666666666667
0.92601365,668,0.0008333333333333334,0.22608693,-58.66551,0.20597833,13360.0,66800.0,0.37006626,0.020833333333333332
0.9260028,669,0.0025,0.22608636,-58.960842,0.20597863,13380.0,66900.0,0.37006977,0.008333333333333333
0.92599136,670,0.0016666666666666668,0.2260884,-56.522785,0.20597845,13400.0,67000.0,0.37007222,0.016666666666666666
0.9259799,671,0.0016666666666666668,0.22609036,-59.70821,0.20597927,13420.0,67100.0,0.37007597,0.012500000000000002
0.9259698,672,0.0016666666666666668,0.22609119,-60.27971,0.20598145,13440.0,67200.0,0.37008008,0.004166666666666667
0.9259603,673,0.0025,0.226092,-56.937252,0.205983,13460.0,67300.0,0.3700843,0.004166666666666667
0.92594975,674,0.0008333333333333334,0.22609544,-59.190662,0.20598358,13480.0,67400.0,0.37008688,0.008333333333333333
0.9259369,675,0.0016666666666666668,0.22609903,-55.52248,0.20598471,13500.0,67500.0,0.37008837,0.029166666666666664
0.92592716,676,0.0016666666666666668,0.22610264,-60.930603,0.2059853,13520.0,67600.0,0.37009296,0.012500000000000002
0.9259169,677,0.0008333333333333334,0.22610666,-56.935974,0.2059859,13540.0,67700.0,0.37009636,0.016666666666666666
0.92590815,678,0.0008333333333333334,0.2261095,-58.510548,0.20598614,13560.0,67800.0,0.37009922,0.008333333333333333
0.92589855,679,0.0016666666666666668,0.22611038,-57.474995,0.20598744,13580.0,67900.0,0.37010315,0.008333333333333333
0.92588896,680,0.0008333333333333334,0.22611268,-58.94919,0.20598859,13600.0,68000.0,0.37010655,0.012500000000000002
0.9258793,681,0.0025,0.22611307,-58.24452,0.2059898,13620.0,68100.0,0.37010694,0.004166666666666667
0.9258719,682,0.0016666666666666668,0.22611283,-59.229294,0.20599137,13640.0,68200.0,0.37010852,0.020833333333333332
